simulation time,actual_yL
19.282562,0.000000
19.290895,0.000000
19.299228,0.000000
19.307561,0.000000
19.315894,0.000000
19.324227,0.000000
19.332560,0.000000
19.340893,0.000000
19.349226,0.000000
19.357559,0.000000
19.365892,0.000000
19.374225,0.000000
19.382558,0.000000
19.390891,0.000000
19.399224,0.000000
19.407557,0.000000
19.415890,0.000000
19.424223,0.000000
19.432556,0.000000
19.440889,0.000000
19.449222,0.000000
19.457555,0.000000
19.465888,0.000000
19.474221,0.000000
19.482554,0.000000
19.490887,0.000000
19.499220,0.000000
19.507553,0.000000
19.515886,0.000000
19.524219,0.000000
19.532552,0.000000
19.540885,0.000000
19.549218,0.000000
19.557551,0.000000
19.565884,0.000000
19.574217,0.000000
19.582550,0.000000
19.590883,0.000000
19.599216,0.000000
19.607549,0.000000
19.615882,0.000000
19.624215,0.000000
19.632548,0.000000
19.640881,0.000000
19.649214,0.000000
19.657547,0.000000
19.665880,0.000000
19.674213,0.000000
19.682546,0.000000
19.690879,0.000000
19.699212,0.000000
19.707545,0.000000
19.715878,0.000000
19.724211,0.000000
19.732544,0.000000
19.740877,0.000000
19.749210,0.000000
19.757543,0.000000
19.765876,0.000000
19.774209,0.000000
19.782542,0.000000
19.790875,0.000000
19.799208,0.000000
19.807541,0.000000
19.815874,0.000000
19.824207,0.000000
19.832540,0.000000
19.840873,0.000000
19.849206,0.000000
19.857539,0.000000
19.865872,0.000000
19.874205,0.000000
19.882538,0.000000
19.890871,0.000000
19.899204,0.000000
19.907537,0.000000
19.915870,0.000000
19.924203,0.000000
19.932536,0.000000
19.940869,0.000000
19.949202,0.000000
19.957535,0.000000
19.965868,0.000000
19.974201,0.000000
19.982534,0.000000
19.990867,0.000000
19.999200,0.000000
20.007533,0.000000
20.015866,0.000000
20.024199,0.000000
20.032532,0.000000
20.040865,0.000000
20.049198,0.000000
20.057531,0.000000
20.065864,0.000000
20.074197,0.000000
20.082530,0.000000
20.090863,0.000000
20.099196,0.000000
20.107529,0.000000
20.115862,0.000000
20.124195,0.000000
20.132528,0.000000
20.140861,0.000000
20.149194,0.000000
20.157527,0.000000
20.165860,0.000000
20.174193,0.000000
20.182526,0.000000
20.190859,0.000000
20.199192,0.000000
20.207525,0.000000
20.215858,0.000000
20.224191,0.000000
20.232524,0.000000
